PLAYER_NAME,SHOT_MADE_FLAG,LOC_X,LOC_Y,high_pres
Carmelo Anthony,1,179.0,95.0,0
Giannis Antetokounmpo,1,22.0,2.0,0
Kristaps Porzingis,1,17.0,-6.0,0
Kristaps Porzingis,0,-45.0,239.0,0
John Henson,1,-45.0,7.0,0
Derrick Williams,1,9.0,2.0,0
Jerian Grant,0,-24.0,7.0,0
Johnny O'Bryant III,1,19.0,2.0,1
Derrick Williams,0,209.0,134.0,1
Derrick Williams,1,-16.0,-10.0,1
Lance Thomas,1,15.0,46.0,1
Jabari Parker,1,0.0,1.0,1
Langston Galloway,0,28.0,2.0,0
Greg Monroe,0,-11.0,7.0,0
Robin Lopez,1,114.0,8.0,0
Robin Lopez,1,9.0,8.0,0
Kristaps Porzingis,0,2.0,7.0,0
Giannis Antetokounmpo,0,-14.0,-6.0,0
Robin Lopez,1,-9.0,3.0,0
Robin Lopez,0,35.0,36.0,0
John Henson,1,24.0,7.0,0
Langston Galloway,1,227.0,-11.0,0
Robin Lopez,1,48.0,7.0,0
Tyler Ennis,1,14.0,0.0,0
Langston Galloway,0,-210.0,141.0,1
Carmelo Anthony,0,159.0,7.0,0
Kristaps Porzingis,1,0.0,1.0,0
Langston Galloway,1,-127.0,213.0,0
Greg Monroe,0,17.0,-6.0,0
Langston Galloway,0,215.0,105.0,0
Jerian Grant,1,19.0,-6.0,0
Carmelo Anthony,1,20.0,-1.0,0
Kyle O'Quinn,1,0.0,1.0,0
Jerian Grant,0,-199.0,154.0,0
John Henson,0,-34.0,26.0,0
John Henson,1,-56.0,31.0,0
Carmelo Anthony,1,14.0,-10.0,0
Derrick Williams,0,17.0,2.0,0
Derrick Williams,0,-22.0,2.0,0
Kyle O'Quinn,1,-4.0,0.0,0
Johnny O'Bryant III,1,-12.0,-6.0,0
Kyle O'Quinn,0,17.0,36.0,0
John Henson,0,-37.0,21.0,0
John Henson,1,1.0,31.0,0
Jerryd Bayless,0,15.0,-1.0,0
Jerian Grant,1,14.0,-1.0,0
Derrick Williams,1,12.0,-5.0,0
Derrick Williams,0,-24.0,-6.0,0
John Henson,1,14.0,51.0,0
Derrick Williams,0,-27.0,2.0,0
Kristaps Porzingis,1,0.0,2.0,0
Carmelo Anthony,0,-38.0,7.0,0
John Henson,0,24.0,-6.0,0
Carmelo Anthony,0,-20.0,-5.0,0
Greg Monroe,0,24.0,33.0,0
Greivis Vasquez,0,35.0,46.0,0
Sasha Vujacic,0,-212.0,121.0,0
Sasha Vujacic,1,27.0,-5.0,0
Paul George,1,-2.0,2.0,0
Luol Deng,0,19.0,28.0,0
Luol Deng,1,-12.0,11.0,0
Monta Ellis,1,51.0,164.0,0
Paul George,0,94.0,144.0,0
Ian Mahinmi,0,-58.0,-6.0,0
Dwyane Wade,1,-11.0,120.0,0
Hassan Whiteside,1,1.0,16.0,0
Paul George,0,24.0,159.0,0
Paul George,1,-106.0,124.0,0
Paul George,1,-16.0,198.0,0
Paul George,0,-241.0,26.0,0
Hassan Whiteside,0,-20.0,129.0,0
Luol Deng,1,-106.0,-1.0,0
Goran Dragic,1,0.0,7.0,0
Hassan Whiteside,0,22.0,38.0,0
Hassan Whiteside,1,14.0,3.0,0
Monta Ellis,0,9.0,-6.0,0
Goran Dragic,1,-20.0,-1.0,0
Chris Bosh,1,9.0,2.0,0
Rodney Stuckey,0,87.0,21.0,0
Goran Dragic,1,-32.0,2.0,0
Paul George,0,-181.0,183.0,0
Josh McRoberts,1,-73.0,237.0,0
Myles Turner,0,-106.0,36.0,0
Paul George,0,-20.0,7.0,0
Chris Bosh,1,9.0,11.0,1
Chris Bosh,1,2.0,193.0,1
Chris Bosh,1,-112.0,149.0,1
Rodney Stuckey,1,17.0,8.0,1
Chris Bosh,0,19.0,11.0,1
Chris Bosh,0,114.0,57.0,0
Jordan Hill,1,-17.0,3.0,0
Justise Winslow,1,-35.0,2.0,0
Hassan Whiteside,0,-43.0,75.0,0
Glenn Robinson III,1,-20.0,70.0,0
Hassan Whiteside,0,56.0,16.0,0
Justise Winslow,0,1.0,26.0,0
Glenn Robinson III,1,114.0,116.0,0
Tyler Johnson,0,-40.0,57.0,0
Hassan Whiteside,1,20.0,3.0,0
Jordan Hill,1,-9.0,36.0,0
Dwyane Wade,1,1.0,3.0,0
Luol Deng,0,-241.0,26.0,0
Lavoy Allen,0,33.0,16.0,0
Lavoy Allen,1,-11.0,190.0,0
Chris Bosh,0,-129.0,218.0,0
Lavoy Allen,0,56.0,7.0,0
Dwyane Wade,1,-4.0,-6.0,0
Paul George,0,-78.0,129.0,0
Chris Bosh,1,127.0,18.0,0
Goran Dragic,1,227.0,21.0,0
Ian Mahinmi,1,-104.0,159.0,0
Lavoy Allen,1,-129.0,110.0,0
Monta Ellis,1,-7.0,2.0,0
Goran Dragic,0,91.0,232.0,0
Goran Dragic,1,91.0,100.0,0
George Hill,0,-151.0,67.0,0
Goran Dragic,0,42.0,164.0,0
Monta Ellis,0,40.0,146.0,0
Paul George,1,-6.0,80.0,0
Dwyane Wade,0,40.0,254.0,0
Hassan Whiteside,0,135.0,105.0,0
Ian Mahinmi,1,14.0,13.0,0
Goran Dragic,0,-9.0,2.0,0
George Hill,0,1.0,262.0,0
Paul George,1,-129.0,160.0,0
Myles Turner,1,6.0,3.0,0
Goran Dragic,0,110.0,156.0,0
Chris Bosh,0,12.0,247.0,0
Justise Winslow,1,2.0,3.0,0
Chase Budinger,0,-235.0,7.0,0
Jordan Hill,0,-43.0,33.0,0
Josh McRoberts,0,-241.0,8.0,0
Justise Winslow,1,24.0,7.0,0
Tyler Johnson,0,20.0,7.0,0
Justise Winslow,1,-37.0,3.0,0
Paul George,0,32.0,156.0,0
Jordan Hill,0,-2.0,21.0,0
Paul George,1,107.0,70.0,0
Justise Winslow,0,4.0,3.0,0
Glenn Robinson III,0,-29.0,247.0,0
Ian Mahinmi,0,-42.0,31.0,0
Dwyane Wade,0,-151.0,75.0,0
Monta Ellis,0,-50.0,100.0,0
Glenn Robinson III,1,9.0,21.0,0
Hassan Whiteside,1,-14.0,57.0,0
Hassan Whiteside,0,-17.0,52.0,0
Paul George,1,14.0,203.0,0
Paul George,1,-2.0,198.0,0
Dwyane Wade,0,-168.0,198.0,0
Chris Bosh,1,9.0,3.0,0
Paul George,0,-1.0,151.0,0
Jordan Hill,0,9.0,3.0,0
Jordan Hill,1,-14.0,3.0,0
Anthony Davis,0,-140.0,134.0,0
Dante Cunningham,0,-16.0,11.0,0
Eric Gordon,0,56.0,80.0,0
Eric Gordon,1,0.0,1.0,0
Al Horford,0,-6.0,21.0,0
Al Horford,1,0.0,208.0,0
Anthony Davis,1,110.0,51.0,0
Paul Millsap,1,53.0,190.0,0
Dante Cunningham,1,-232.0,-1.0,0
Al Horford,0,55.0,232.0,0
Eric Gordon,1,232.0,-1.0,0
Jeff Teague,0,17.0,7.0,0
Dante Cunningham,0,-241.0,3.0,0
Anthony Davis,1,35.0,177.0,0
Tiago Splitter,0,-9.0,7.0,0
Tiago Splitter,1,20.0,2.0,0
Anthony Davis,1,-16.0,11.0,0
Ish Smith,0,232.0,-1.0,0
Paul Millsap,1,-19.0,8.0,0
Ryan Anderson,0,227.0,51.0,0
Dennis Schroder,1,-238.0,2.0,0
Alexis Ajinca,1,22.0,7.0,0
Paul Millsap,0,132.0,-5.0,0
Al Horford,1,0.0,1.0,0
Ish Smith,0,122.0,124.0,0
Mike Scott,1,19.0,7.0,0
Ish Smith,0,-125.0,214.0,0
Ish Smith,1,22.0,7.0,0
Mike Scott,0,9.0,252.0,0
Ryan Anderson,0,-16.0,252.0,0
Kyle Korver,1,61.0,28.0,0
Jeff Teague,1,15.0,7.0,0
Mike Scott,0,-169.0,188.0,0
Alonzo Gee,0,166.0,139.0,0
Tiago Splitter,0,27.0,7.0,0
Justin Holiday,1,0.0,1.0,0
Kyle Korver,1,-50.0,237.0,0
Ryan Anderson,1,0.0,21.0,0
Dennis Schroder,1,6.0,21.0,0
Anthony Davis,1,-1.0,28.0,0
Al Horford,0,109.0,3.0,0
Eric Gordon,0,220.0,100.0,0
Eric Gordon,1,223.0,100.0,0
Al Horford,1,-6.0,193.0,0
Eric Gordon,0,22.0,11.0,1
Paul Millsap,1,14.0,2.0,1
Kent Bazemore,1,57.0,51.0,1
Jeff Teague,1,233.0,52.0,1
Luke Babbitt,0,120.0,218.0,1
Anthony Davis,1,-11.0,11.0,0
Kent Bazemore,0,202.0,146.0,0
Luke Babbitt,0,-233.0,95.0,0
Luke Babbitt,1,-19.0,8.0,0
Jeff Teague,1,-19.0,7.0,1
Paul Millsap,0,1.0,65.0,0
Luke Babbitt,1,-16.0,2.0,0
Al Horford,1,-1.0,57.0,1
Ish Smith,0,-12.0,16.0,1
Anthony Davis,1,17.0,188.0,0
Toney Douglas,1,-240.0,7.0,0
Kent Bazemore,0,6.0,7.0,0
Tiago Splitter,0,30.0,14.0,0
Anthony Davis,0,-20.0,3.0,0
Eric Gordon,1,-19.0,11.0,0
Anthony Davis,1,0.0,1.0,0
Al Horford,1,-2.0,16.0,1
Ryan Anderson,0,53.0,237.0,1
Kyle Korver,1,150.0,200.0,1
Dante Cunningham,1,9.0,21.0,1
Kyle Korver,1,155.0,11.0,1
Al Horford,0,9.0,198.0,1
Anthony Davis,0,-92.0,2.0,1
Anthony Davis,1,-81.0,21.0,1
Jeff Teague,0,9.0,242.0,1
Justin Holiday,1,15.0,-1.0,0
Ish Smith,1,-92.0,169.0,0
Tiago Splitter,0,9.0,56.0,0
Eric Gordon,1,17.0,2.0,0
Justin Holiday,0,-29.0,13.0,0
Jeff Teague,0,-115.0,21.0,0
Al Horford,1,0.0,195.0,0
Eric Gordon,1,17.0,7.0,0
Kent Bazemore,0,2.0,16.0,0
Ryan Anderson,1,0.0,1.0,0
Jeff Teague,1,15.0,11.0,0
Jeff Teague,0,20.0,7.0,0
Jrue Holiday,1,46.0,247.0,0
Luke Babbitt,1,0.0,1.0,0
Markieff Morris,0,-27.0,16.0,0
Brandon Knight,0,58.0,0.0,0
Markieff Morris,1,14.0,-1.0,0
Kentavious Caldwell-Pope,0,-56.0,164.0,0
Reggie Jackson,0,81.0,2.0,0
Eric Bledsoe,0,1.0,95.0,0
Brandon Knight,1,-17.0,-1.0,0
Ersan Ilyasova,0,184.0,51.0,0
Reggie Jackson,0,-68.0,237.0,0
Kentavious Caldwell-Pope,1,40.0,2.0,0
Brandon Knight,0,-145.0,203.0,0
Kentavious Caldwell-Pope,1,-179.0,121.0,0
Ersan Ilyasova,1,14.0,7.0,0
Tyson Chandler,1,25.0,-1.0,0
Kentavious Caldwell-Pope,1,-1.0,8.0,0
PJ Tucker,0,64.0,3.0,0
Steve Blake,1,174.0,-16.0,0
Andre Drummond,1,-74.0,11.0,0
TJ Warren,0,132.0,43.0,0
Tyson Chandler,1,-2.0,7.0,0
Stanley Johnson,1,-20.0,0.0,0
Tyson Chandler,0,87.0,136.0,0
Marcus Morris,0,-84.0,33.0,0
TJ Warren,1,9.0,-1.0,0
TJ Warren,1,15.0,-5.0,0
Steve Blake,1,227.0,-6.0,0
Steve Blake,1,-238.0,16.0,1
TJ Warren,0,-25.0,7.0,0
Alex Len,0,-5.0,10.0,0
Steve Blake,0,30.0,8.0,0
PJ Tucker,0,227.0,3.0,0
Jon Leuer,0,-16.0,2.0,0
Alex Len,1,0.0,1.0,0
Brandon Knight,0,25.0,188.0,0
Anthony Tolliver,0,140.0,223.0,0
Andre Drummond,1,2.0,21.0,0
Eric Bledsoe,1,-25.0,2.0,0
Marcus Morris,1,-137.0,210.0,0
Markieff Morris,1,-74.0,21.0,0
Eric Bledsoe,0,0.0,1.0,0
Eric Bledsoe,1,32.0,67.0,0
Andre Drummond,0,15.0,14.0,0
Steve Blake,0,87.0,188.0,0
Brandon Knight,1,-11.0,2.0,0
Eric Bledsoe,0,10.0,36.0,0
Reggie Jackson,1,-24.0,-5.0,0
Marcus Morris,1,-9.0,11.0,0
Markieff Morris,0,-11.0,2.0,0
Markieff Morris,1,1.0,2.0,0
Reggie Jackson,0,-94.0,141.0,0
Andre Drummond,1,-4.0,2.0,0
Markieff Morris,0,-14.0,254.0,0
Reggie Jackson,0,-110.0,223.0,0
Markieff Morris,1,0.0,1.0,0
Andre Drummond,1,-27.0,14.0,0
PJ Tucker,1,-12.0,252.0,0
Reggie Jackson,1,-11.0,61.0,0
Eric Bledsoe,0,6.0,3.0,0
Brandon Knight,1,45.0,21.0,0
Andre Drummond,1,-55.0,65.0,0
Markieff Morris,1,50.0,38.0,0
Eric Bledsoe,1,2.0,2.0,0
Stanley Johnson,1,-6.0,-1.0,0
Marcus Morris,1,-20.0,13.0,0
Jon Leuer,0,-32.0,160.0,0
Brandon Knight,1,166.0,193.0,0
Brandon Knight,0,-196.0,87.0,0
Marcus Morris,1,4.0,-1.0,0
Brandon Knight,0,-47.0,252.0,0
Aron Baynes,1,-2.0,-1.0,0
Eric Bledsoe,0,4.0,-6.0,0
Ronnie Price,0,-30.0,11.0,0
Steve Blake,0,212.0,139.0,0
TJ Warren,0,43.0,-1.0,0
Anthony Tolliver,1,232.0,36.0,1
Eric Bledsoe,0,-101.0,174.0,1
Marcus Morris,0,104.0,242.0,0
Markieff Morris,1,40.0,8.0,0
Markieff Morris,1,-169.0,16.0,0
Markieff Morris,0,-99.0,183.0,0
Reggie Jackson,1,-20.0,-1.0,0
Brandon Knight,1,6.0,249.0,0
Brandon Knight,1,0.0,-11.0,0
Marcus Morris,1,156.0,126.0,0
Eric Bledsoe,1,15.0,8.0,0
Markieff Morris,0,25.0,62.0,0
PJ Tucker,1,30.0,11.0,0
Eric Bledsoe,1,-70.0,244.0,0
Ronnie Price,0,169.0,296.0,0
Festus Ezeli,1,0.0,1.0,0
Kenneth Faried,1,10.0,85.0,0
Emmanuel Mudiay,0,-56.0,80.0,0
Gary Harris,0,-17.0,16.0,0
Will Barton,0,-122.0,124.0,0
Harrison Barnes,1,233.0,21.0,0
Klay Thompson,0,-12.0,115.0,0
Danilo Gallinari,0,96.0,65.0,0
Klay Thompson,0,-14.0,7.0,0
Stephen Curry,0,195.0,159.0,0
Danilo Gallinari,1,-20.0,16.0,0
Festus Ezeli,1,0.0,1.0,0
Kenneth Faried,0,10.0,28.0,0
Stephen Curry,0,10.0,2.0,0
Gary Harris,1,-138.0,205.0,0
Draymond Green,1,1.0,3.0,0
Danilo Gallinari,1,0.0,1.0,0
Marreese Speights,0,-66.0,61.0,0
Will Barton,0,-16.0,11.0,0
Klay Thompson,1,2.0,16.0,0
Draymond Green,1,-2.0,7.0,0
Stephen Curry,1,-81.0,252.0,0
Danilo Gallinari,0,-125.0,149.0,0
Marreese Speights,0,-27.0,16.0,0
JJ Hickson,1,25.0,16.0,0
Stephen Curry,0,87.0,134.0,0
Marreese Speights,0,-1.0,11.0,0
Stephen Curry,0,233.0,-1.0,0
Danilo Gallinari,0,-153.0,193.0,0
Randy Foye,0,50.0,38.0,0
Mike Miller,0,187.0,185.0,0
Jameer Nelson,0,-209.0,164.0,0
Andre Iguodala,1,0.0,1.0,0
Harrison Barnes,0,-40.0,19.0,0
Harrison Barnes,0,-66.0,36.0,0
Shaun Livingston,0,117.0,154.0,0
Emmanuel Mudiay,0,-207.0,11.0,0
James Michael McAdoo,0,-1.0,41.0,0
James Michael McAdoo,0,-22.0,15.0,0
Harrison Barnes,1,-199.0,2.0,0
Klay Thompson,0,20.0,13.0,0
Darrell Arthur,0,60.0,56.0,0
Leandro Barbosa,0,-233.0,0.0,0
Kenneth Faried,0,4.0,70.0,0
Darrell Arthur,0,-1.0,8.0,0
Leandro Barbosa,0,-219.0,115.0,0
Festus Ezeli,1,0.0,1.0,0
Draymond Green,0,-68.0,41.0,0
Gary Harris,0,2.0,16.0,0
Kenneth Faried,1,4.0,3.0,0
Emmanuel Mudiay,0,-30.0,3.0,0
Emmanuel Mudiay,1,-55.0,90.0,0
Stephen Curry,1,-12.0,21.0,0
Klay Thompson,0,230.0,26.0,0
Danilo Gallinari,0,-27.0,7.0,0
Kenneth Faried,0,1.0,26.0,0
Jason Thompson,1,14.0,16.0,0
Danilo Gallinari,1,107.0,234.0,0
Kenneth Faried,1,0.0,1.0,0
Klay Thompson,1,-232.0,-6.0,0
Stephen Curry,1,-212.0,134.0,0
Emmanuel Mudiay,0,169.0,190.0,0
Kenneth Faried,0,-20.0,80.0,0
Gary Harris,1,-227.0,61.0,0
Emmanuel Mudiay,1,30.0,95.0,0
Draymond Green,0,-9.0,249.0,0
Emmanuel Mudiay,1,17.0,16.0,0
Emmanuel Mudiay,0,-166.0,36.0,0
Draymond Green,1,228.0,2.0,0
Danilo Gallinari,0,-42.0,80.0,0
Kenneth Faried,0,43.0,46.0,0
Kenneth Faried,1,-27.0,56.0,0
Emmanuel Mudiay,0,-117.0,131.0,0
Klay Thompson,0,200.0,170.0,0
Gary Harris,1,0.0,1.0,0
Stephen Curry,0,236.0,8.0,0
Stephen Curry,1,227.0,11.0,0
Will Barton,1,-53.0,164.0,0
Draymond Green,0,-14.0,11.0,0
Stephen Curry,0,-232.0,7.0,0
Emmanuel Mudiay,1,56.0,95.0,0
Gary Harris,1,-7.0,11.0,0
Stephen Curry,1,10.0,111.0,0
Stephen Curry,1,12.0,13.0,0
Nikola Jokic,0,-24.0,21.0,0
Shaun Livingston,1,20.0,11.0,0
Randy Foye,0,-38.0,188.0,0
Nikola Jokic,1,-24.0,11.0,0
Andre Iguodala,0,227.0,65.0,0
Marreese Speights,1,33.0,26.0,0
Nikola Jokic,1,10.0,7.0,0
Harrison Barnes,1,0.0,1.0,0
Leandro Barbosa,0,25.0,100.0,0
Harrison Barnes,0,235.0,7.0,0
Jameer Nelson,0,-196.0,195.0,0
James Michael McAdoo,0,-9.0,46.0,0
Will Barton,1,-2.0,7.0,0
Randy Foye,0,-232.0,67.0,0
Will Barton,1,-233.0,3.0,0
Harrison Barnes,0,0.0,1.0,0
Will Barton,0,-56.0,115.0,0
Randy Foye,0,79.0,154.0,0
Harrison Barnes,1,-163.0,77.0,0
Stephen Curry,0,55.0,252.0,0
Will Barton,0,-192.0,188.0,0
Jameer Nelson,0,-232.0,8.0,0
Gary Harris,1,-4.0,3.0,0
Will Barton,0,107.0,100.0,0
Emmanuel Mudiay,0,119.0,110.0,0
Brandon Rush,0,-24.0,95.0,0
Emmanuel Mudiay,0,-4.0,17.0,0
Kosta Koufos,0,-32.0,21.0,0
Trevor Ariza,0,-32.0,41.0,0
Marco Belinelli,0,-238.0,7.0,0
Trevor Ariza,0,192.0,156.0,0
Rajon Rondo,0,-228.0,36.0,0
Clint Capela,1,0.0,1.0,0
Clint Capela,1,0.0,1.0,1
Rudy Gay,1,24.0,100.0,0
Trevor Ariza,0,228.0,36.0,0
Rudy Gay,0,-84.0,57.0,0
Clint Capela,1,0.0,1.0,0
Rajon Rondo,0,92.0,41.0,0
Kosta Koufos,0,22.0,10.0,0
Kosta Koufos,0,19.0,7.0,1
Kosta Koufos,0,15.0,10.0,1
Rajon Rondo,1,-18.0,4.0,0
Marcus Thornton,0,-237.0,13.0,0
James Anderson,0,-91.0,56.0,0
Trevor Ariza,0,-25.0,2.0,0
Trevor Ariza,1,-25.0,16.0,1
Omri Casspi,0,17.0,7.0,1
Kosta Koufos,1,-20.0,11.0,0
Willie Cauley-Stein,0,20.0,0.0,0
Darren Collison,1,10.0,11.0,0
Jason Terry,0,236.0,31.0,0
Marcus Thornton,0,168.0,134.0,0
Willie Cauley-Stein,0,27.0,7.0,0
Ben McLemore,1,-12.0,16.0,0
Clint Capela,0,28.0,23.0,0
Darren Collison,0,43.0,18.0,0
Corey Brewer,1,0.0,1.0,0
Omri Casspi,1,-169.0,178.0,0
Jason Terry,1,-165.0,65.0,0
Clint Capela,0,32.0,11.0,0
Willie Cauley-Stein,1,0.0,1.0,0
Darren Collison,1,15.0,11.0,0
James Harden,0,120.0,8.0,0
Marcus Thornton,1,28.0,51.0,0
Omri Casspi,1,15.0,77.0,0
Darren Collison,0,-99.0,139.0,0
Rudy Gay,0,4.0,67.0,0
Darren Collison,1,-238.0,7.0,0
James Harden,1,-45.0,31.0,0
James Harden,1,76.0,11.0,0
Rudy Gay,0,71.0,31.0,0
Marcus Thornton,0,10.0,26.0,0
Clint Capela,1,0.0,1.0,0
Rudy Gay,0,15.0,46.0,0
Marcus Thornton,0,213.0,136.0,0
Darren Collison,0,-22.0,16.0,0
Ty Lawson,1,220.0,100.0,0
Rajon Rondo,1,73.0,174.0,0
Ben McLemore,1,-6.0,11.0,0
James Harden,1,-47.0,16.0,0
Marco Belinelli,0,-6.0,247.0,0
Ty Lawson,1,27.0,11.0,0
Rajon Rondo,0,-86.0,154.0,0
Omri Casspi,0,4.0,264.0,0
Rajon Rondo,1,9.0,11.0,0
Omri Casspi,1,10.0,41.0,0
James Harden,1,-22.0,7.0,0
Trevor Ariza,1,9.0,7.0,1
Rajon Rondo,0,236.0,46.0,1
Marcus Thornton,0,-235.0,11.0,1
Marco Belinelli,0,153.0,11.0,1
Kosta Koufos,1,25.0,41.0,1
Rudy Gay,0,-94.0,41.0,1
Ty Lawson,0,25.0,11.0,1
James Anderson,0,174.0,174.0,1
Rajon Rondo,0,81.0,174.0,1
James Harden,1,-12.0,154.0,1
Ty Lawson,1,-237.0,16.0,1
Rajon Rondo,1,-11.0,13.0,1
Marco Belinelli,0,-174.0,169.0,1
Ty Lawson,1,-166.0,193.0,1
Rudy Gay,1,-7.0,61.0,1
James Harden,0,233.0,65.0,1
Omri Casspi,1,9.0,13.0,1
Omri Casspi,1,28.0,21.0,1
Omri Casspi,1,20.0,11.0,1
Montrezl Harrell,0,35.0,11.0,1
Montrezl Harrell,0,-20.0,10.0,1
Willie Cauley-Stein,1,0.0,1.0,0
Ty Lawson,0,20.0,169.0,0
Marcus Thornton,0,0.0,9.0,0
Omri Casspi,1,-45.0,262.0,0
Montrezl Harrell,0,-12.0,31.0,0
Seth Curry,1,20.0,8.0,0
Clint Capela,1,0.0,1.0,0
Seth Curry,1,-138.0,205.0,0
Rudy Gay,1,0.0,1.0,0
Ty Lawson,0,228.0,21.0,0
James Harden,1,-29.0,11.0,0
Rudy Gay,0,0.0,75.0,0
James Harden,0,128.0,213.0,0
James Harden,0,233.0,11.0,0
Rudy Gay,0,127.0,56.0,0
Marcus Thornton,1,-230.0,31.0,0
Ty Lawson,0,17.0,7.0,0
Marcus Thornton,0,6.0,47.0,0
Trevor Ariza,1,-238.0,21.0,0
Ty Lawson,0,233.0,26.0,0
Rudy Gay,0,-70.0,26.0,0
Willie Cauley-Stein,1,2.0,11.0,0
Rudy Gay,0,-241.0,8.0,0
James Harden,0,-89.0,11.0,0
Marcus Thornton,1,17.0,7.0,0
James Harden,1,223.0,111.0,0
Darren Collison,1,-25.0,46.0,0
Darren Collison,0,81.0,232.0,0
Kevin Garnett,1,138.0,156.0,0
Karl-Anthony Towns,0,-147.0,41.0,0
Tayshaun Prince,0,148.0,95.0,0
Pau Gasol,0,-12.0,174.0,0
Gorgui Dieng,1,4.0,61.0,0
Andrew Wiggins,0,53.0,180.0,0
Ricky Rubio,0,-6.0,188.0,0
Pau Gasol,1,-74.0,139.0,0
Pau Gasol,0,-11.0,200.0,0
Ricky Rubio,0,-19.0,-6.0,0
Shabazz Muhammad,0,46.0,100.0,0
Nemanja Bjelica,1,-24.0,3.0,0
Zach LaVine,0,60.0,232.0,0
Nikola Mirotic,1,6.0,16.0,0
Gorgui Dieng,1,-22.0,92.0,0
E'Twaun Moore,1,-243.0,-15.0,0
Taj Gibson,1,0.0,1.0,0
Adreian Payne,0,-14.0,134.0,0
Zach LaVine,0,104.0,174.0,0
Andrew Wiggins,0,123.0,21.0,0
Zach LaVine,1,-10.0,15.0,0
Andrew Wiggins,1,-12.0,19.0,0
Karl-Anthony Towns,0,40.0,36.0,0
Nemanja Bjelica,1,-181.0,183.0,0
Derrick Rose,1,22.0,-6.0,0
Pau Gasol,1,-81.0,2.0,0
Joakim Noah,0,20.0,41.0,0
Shabazz Muhammad,0,-20.0,11.0,0
Ricky Rubio,0,-150.0,136.0,0
Taj Gibson,0,-25.0,11.0,0
Pau Gasol,1,-14.0,2.0,0
Jimmy Butler,0,-19.0,8.0,0
Tayshaun Prince,0,-240.0,31.0,0
Karl-Anthony Towns,0,14.0,11.0,0
Derrick Rose,1,-237.0,-19.0,0
Andrew Wiggins,0,20.0,8.0,0
Nikola Mirotic,0,-24.0,267.0,0
Nikola Mirotic,0,14.0,7.0,0
Pau Gasol,0,-16.0,41.0,0
Andrew Wiggins,1,58.0,106.0,0
Joakim Noah,0,-7.0,11.0,0
Karl-Anthony Towns,1,-1.0,11.0,0
Karl-Anthony Towns,0,40.0,21.0,0
Doug McDermott,1,-47.0,239.0,0
Nemanja Bjelica,0,174.0,188.0,0
Pau Gasol,0,-110.0,70.0,0
Karl-Anthony Towns,1,-20.0,23.0,0
Pau Gasol,0,1.0,144.0,0
Jimmy Butler,1,17.0,-6.0,0
Andrew Wiggins,0,132.0,129.0,0
Pau Gasol,0,-7.0,-5.0,0
Joakim Noah,0,0.0,13.0,0
Karl-Anthony Towns,1,-4.0,3.0,0
Derrick Rose,0,84.0,169.0,0
E'Twaun Moore,0,-2.0,95.0,0
Joakim Noah,0,-25.0,2.0,0
Joakim Noah,1,-1.0,7.0,0
Gorgui Dieng,0,-97.0,2.0,0
Tony Snell,1,-35.0,26.0,0
Zach LaVine,0,-63.0,175.0,0
Tony Snell,1,-173.0,175.0,0
Zach LaVine,0,-7.0,2.0,0
E'Twaun Moore,0,84.0,13.0,0
Aaron Brooks,1,6.0,7.0,0
Gorgui Dieng,1,-12.0,-6.0,0
E'Twaun Moore,1,22.0,56.0,0
Gorgui Dieng,0,4.0,65.0,0
Aaron Brooks,1,20.0,0.0,0
Ricky Rubio,0,-16.0,2.0,0
Pau Gasol,0,0.0,198.0,0
Derrick Rose,0,-16.0,-1.0,0
Tayshaun Prince,0,-169.0,3.0,0
Karl-Anthony Towns,1,19.0,-10.0,0
Pau Gasol,0,-14.0,144.0,0
Andrew Wiggins,1,20.0,16.0,0
Derrick Rose,0,-24.0,188.0,0
Andrew Wiggins,1,0.0,1.0,0
Jimmy Butler,0,-5.0,14.0,0
Ricky Rubio,0,-165.0,188.0,0
Nemanja Bjelica,1,-19.0,0.0,0
Derrick Rose,0,50.0,11.0,0
Karl-Anthony Towns,0,0.0,65.0,0
Andrew Wiggins,0,-2.0,18.0,0
Karl-Anthony Towns,1,-12.0,-5.0,0
Andrew Wiggins,0,-24.0,2.0,0
Karl-Anthony Towns,0,6.0,2.0,0
Tayshaun Prince,1,-11.0,3.0,0
Jimmy Butler,0,114.0,218.0,0
Kyle Korver,0,128.0,92.0,0
Bradley Beal,0,-205.0,124.0,0
Kent Bazemore,0,-14.0,0.0,0
John Wall,1,120.0,136.0,0
Bradley Beal,0,-20.0,0.0,0
John Wall,0,-233.0,7.0,0
Paul Millsap,0,-16.0,-6.0,0
Al Horford,0,4.0,7.0,0
Al Horford,0,15.0,11.0,0
Jeff Teague,0,141.0,100.0,0
Bradley Beal,1,0.0,1.0,0
Kris Humphries,1,38.0,97.0,0
Jeff Teague,0,73.0,70.0,0
Al Horford,0,14.0,2.0,0
Kris Humphries,0,-130.0,210.0,0
Kent Bazemore,0,-230.0,16.0,0
Paul Millsap,0,-14.0,116.0,0
Kent Bazemore,0,225.0,7.0,0
John Wall,0,9.0,3.0,0
Paul Millsap,1,4.0,-5.0,0
Otto Porter Jr.,1,-4.0,7.0,0
Marcin Gortat,1,19.0,0.0,0
Kent Bazemore,1,10.0,-1.0,0
Paul Millsap,1,-22.0,2.0,0
Marcin Gortat,0,86.0,36.0,0
Thabo Sefolosha,1,-178.0,90.0,0
